3783,CTAGE6
3784,CTAGE8
3785,CTAGE9
3786,CTAGE15
3787,CTBP1
3788,CTBP2
3789,CTBS
3790,CTC1
3791,CTCF
3792,CTCFL
3793,CTDNEP1
3794,CTDP1
3795,CTDSP1
3796,CTDSP2
3797,CTDSPL
3798,CTDSPL2
3799,CTF1
3800,CTGF
3801,CTH
3802,CTHRC1
3803,CTIF
3804,CTLA4
3805,CTNNA1
3806,CTNNA2
3807,CTNNA3
3808,CTNNAL1
3809,CTNNB1
3810,CTNNBIP1
3811,CTNNBL1
3812,CTNND1
3813,CTNND2
3814,CTNS
3815,CTPS1
3816,CTPS2
3817,CTR9
3818,CTRB1
3819,CTRB2
3820,CTRC
3821,CTRL
3822,CTSA
3823,CTSB
3824,CTSC
3825,CTSD
3826,CTSE
3827,CTSF
3828,CTSG
3829,CTSH
3830,CTSK
3831,CTSL
3832,CTSO
3833,CTSS
3834,CTSV
3835,CTSW
3836,CTSZ
3837,CTTN
3838,CTTNBP2
3839,CTTNBP2NL
3840,CTU1
3841,CTU2
3842,CTXN1
3843,CTXN2
3844,CTXN3
3845,CTXND1
3846,CTXND2
3847,CUBN
3848,CUEDC1
3849,CUEDC2
3850,CUL1
3851,CUL2
3852,CUL3
3853,CUL4A
3854,CUL4B
3855,CUL5
3856,CUL7
3857,CUL9
3858,CUTA
3859,CUTC
3860,CUX1
3861,CUX2
3862,CUZD1
3863,CWC15
3864,CWC22
3865,CWC25
3866,CWC27
3867,CWF19L1
3868,CWF19L2
3869,CWH43
3870,CX3CL1
3871,CX3CR1
3872,CXADR
3873,CXCL1
3874,CXCL2
3875,CXCL3
3876,CXCL5
3877,CXCL6
3878,CXCL8
3879,CXCL9
3880,CXCL10
3881,CXCL11
3882,CXCL12
3883,CXCL13
3884,CXCL14
3885,CXCL16
3886,CXCL17
3887,CXCR1
3888,CXCR2
3889,CXCR3
3890,CXCR4
3891,CXCR5
3892,CXCR6
3893,CXorf21
3894,CXorf36
3895,CXorf38
3896,CXorf40A
3897,CXorf40B
3898,CXorf49
3899,CXorf49B
3900,CXorf56
3901,CXorf57
3902,CXorf58
3903,CXorf65
3904,CXorf66
3905,CXorf67
3906,CXXC1
3907,CXXC4
3908,CXXC5
3909,CYB5A
3910,CYB5B
3911,CYB5D1
3912,CYB5D2
3913,CYB5R1
3914,CYB5R2
3915,CYB5R3
3916,CYB5R4
3917,CYB5RL
3918,CYB561
3919,CYB561A3
3920,CYB561D1
3921,CYB561D2
3922,CYBA
3923,CYBB
3924,CYBRD1
3925,CYC1
3926,CYCS
3927,CYFIP1
3928,CYFIP2
3929,CYGB
3930,CYHR1
3931,CYLC1
3932,CYLC2
3933,CYLD
3934,CYP1A1
3935,CYP1A2
3936,CYP1B1
3937,CYP2A6
3938,CYP2A7
3939,CYP2A13
3940,CYP2B6
3941,CYP2C8
3942,CYP2C9
3943,CYP2C18
3944,CYP2C19
3945,CYP2D6
3946,CYP2D7
3947,CYP2E1
3948,CYP2F1
3949,CYP2J2
3950,CYP2R1
3951,CYP2S1
3952,CYP2U1
3953,CYP2W1
3954,CYP3A4
3955,CYP3A5
3956,CYP3A7
3957,CYP3A43
3958,CYP4A11
3959,CYP4A22
3960,CYP4B1
3961,CYP4F2
3962,CYP4F3
3963,CYP4F8
3964,CYP4F11
3965,CYP4F12
3966,CYP4F22
3967,CYP4V2
3968,CYP4X1
3969,CYP4Z1
3970,CYP7A1
3971,CYP7B1
3972,CYP8B1
3973,CYP11A1
3974,CYP11B1
3975,CYP11B2
3976,CYP17A1
3977,CYP19A1
3978,CYP20A1
3979,CYP21A2
3980,CYP24A1
3981,CYP26A1
3982,CYP26B1
3983,CYP26C1
3984,CYP27A1
3985,CYP27B1
3986,CYP27C1
3987,CYP39A1
3988,CYP46A1
3989,CYP51A1
3990,CYR61
3991,CYS1
3992,CYSLTR1
3993,CYSLTR2
3994,CYSRT1
3995,CYSTM1
3996,CYTH1
3997,CYTH2
3998,CYTH3
3999,CYTH4
4000,CYTIP
4001,CYTL1
4002,CYYR1
4003,D2HGDH
4004,DAAM1
4005,DAAM2
4006,DAB1
4007,DAB2
4008,DAB2IP
4009,DACH1
4010,DACH2
4011,DACT1
4012,DACT2
4013,DACT3
4014,DAD1
4015,DAG1
4016,DAGLA
4017,DAGLB
4018,DALRD3
4019,DAND5
4020,DAO
4021,DAOA
4022,DAP
4023,DAP3
4024,DAPK1
4025,DAPK2
4026,DAPK3
4027,DAPL1
4028,DAPP1
4029,DARS
4030,DARS2
4031,DAW1
4032,DAXX
4033,DAZ1
4034,DAZ2
4035,DAZ3
4036,DAZ4
4037,DAZAP1
4038,DAZAP2
4039,DAZL
4040,DBF4
4041,DBF4B
4042,DBH
4043,DBI
4044,DBN1
4045,DBNDD1
4046,DBNDD2
4047,DBNL
4048,DBP
4049,DBR1
4050,DBT
4051,DBX1
4052,DBX2
4053,DCAF1
4054,DCAF4
4055,DCAF4L1
4056,DCAF4L2
4057,DCAF5
4058,DCAF6
4059,DCAF7
4060,DCAF8
4061,DCAF8L1
4062,DCAF8L2
4063,DCAF10
4064,DCAF11
4065,DCAF12
4066,DCAF12L1
4067,DCAF12L2
4068,DCAF13
4069,DCAF15
4070,DCAF16
4071,DCAF17
4072,DCAKD
4073,DCANP1
4074,DCBLD1
4075,DCBLD2
4076,DCC
4077,DCD
4078,DCDC1
4079,DCDC2
4080,DCDC2B
4081,DCDC2C
4082,DCDC5
4083,DCHS1
4084,DCHS2
4085,DCK
4086,DCLK1
4087,DCLK2
4088,DCLK3
4089,DCLRE1A
4090,DCLRE1B
4091,DCLRE1C
4092,DCN
4093,DCP1A
4094,DCP1B
4095,DCP2
4096,DCPS
4097,DCST1
4098,DCST2
4099,DCSTAMP
4100,DCT
4101,DCTD
4102,DCTN1
4103,DCTN2
4104,DCTN3
4105,DCTN4
4106,DCTN5
4107,DCTN6
4108,DCTPP1
4109,DCUN1D1
4110,DCUN1D2
4111,DCUN1D3
4112,DCUN1D4
4113,DCUN1D5
4114,DCX
4115,DCXR
4116,DDA1
4117,DDAH1
4118,DDAH2
4119,DDB1
4120,DDB2
4121,DDC
4122,DDHD1
4123,DDHD2
4124,DDI1
4125,DDI2
4126,DDIAS
4127,DDIT3
4128,DDIT4
4129,DDIT4L
4130,DDN
4131,DDO
4132,DDOST
4133,DDR1
4134,DDR2
4135,DDRGK1
4136,DDT
4137,DDTL
4138,DDX1
4139,DDX3X
4140,DDX3Y
4141,DDX4
4142,DDX5
4143,DDX6
4144,DDX10
4145,DDX11
4146,DDX17
4147,DDX18
4148,DDX19A
4149,DDX19B
4150,DDX20
4151,DDX21
4152,DDX23
4153,DDX24
4154,DDX25
4155,DDX27
4156,DDX28
4157,DDX31
4158,DDX39A
4159,DDX39B
4160,DDX41
4161,DDX42
4162,DDX43
4163,DDX46
4164,DDX47
4165,DDX49
4166,DDX50
4167,DDX51
4168,DDX52
4169,DDX53
4170,DDX54
4171,DDX55
4172,DDX56
4173,DDX58
4174,DDX59
4175,DDX60
4176,DDX60L
4177,DEAF1
4178,1-Dec
4179,DECR1
4180,DECR2
4181,DEDD
4182,DEDD2
4183,DEF6
4184,DEF8
4185,DEFA1
4186,DEFA1B
4187,DEFA3
4188,DEFA4
4189,DEFA5
4190,DEFA6
4191,DEFB1
4192,DEFB4A
4193,DEFB4B
4194,DEFB103A
4195,DEFB103B
4196,DEFB104A
4197,DEFB104B
4198,DEFB105A
4199,DEFB105B
4200,DEFB106A
4201,DEFB106B
4202,DEFB107A
4203,DEFB107B
4204,DEFB108B
4205,DEFB110
4206,DEFB112
4207,DEFB113
4208,DEFB114
4209,DEFB115
4210,DEFB116
4211,DEFB118
4212,DEFB119
4213,DEFB121
4214,DEFB123
4215,DEFB124
4216,DEFB125
4217,DEFB126
4218,DEFB127
4219,DEFB128
4220,DEFB129
4221,DEFB130A
4222,DEFB130B
4223,DEFB131A
4224,DEFB131B
4225,DEFB132
4226,DEFB133
4227,DEFB134
4228,DEFB135
4229,DEFB136
4230,DEGS1
4231,DEGS2
4232,DEK
4233,DENND1A
4234,DENND1B
4235,DENND1C
4236,DENND2A
4237,DENND2C
4238,DENND2D
4239,DENND3
4240,DENND4A
4241,DENND4B
4242,DENND4C
4243,DENND5A
4244,DENND5B
4245,DENND6A
4246,DENND6B
4247,DENR
4248,DEPDC1
4249,DEPDC1B
4250,DEPDC4
4251,DEPDC5
4252,DEPDC7
4253,DEPP1
4254,DEPTOR
4255,DERA
4256,DERL1
4257,DERL2
4258,DERL3
4259,DES
4260,DESI1
4261,DESI2
4262,DET1
4263,DEUP1
4264,DEXI
4265,DFFA
4266,DFFB
4267,DGAT1
4268,DGAT2
4269,DGAT2L6
4270,DGCR2
4271,DGCR6
4272,DGCR6L
4273,DGCR8
4274,DGKA
4275,DGKB
4276,DGKD
4277,DGKE
4278,DGKG
4279,DGKH
4280,DGKI
4281,DGKK
4282,DGKQ
4283,DGKZ
4284,DGLUCY
4285,DGUOK
4286,DHCR7
4287,DHCR24
4288,DHDDS
4289,DHDH
4290,DHFR
4291,DHFR2
4292,DHH
4293,DHODH
4294,DHPS
4295,DHRS1
4296,DHRS2
4297,DHRS3
4298,DHRS4
4299,DHRS4L2
4300,DHRS7
4301,DHRS7B
4302,DHRS7C
4303,DHRS9
4304,DHRS11
4305,DHRS12
4306,DHRS13
4307,DHRSX
4308,DHTKD1
4309,DHX8
4310,DHX9
4311,DHX15
4312,DHX16
4313,DHX29
4314,DHX30
4315,DHX32
4316,DHX33
4317,DHX34
4318,DHX35
4319,DHX36
4320,DHX37
4321,DHX38
4322,DHX40
4323,DHX57
4324,DHX58
4325,DIABLO
4326,DIAPH1
4327,DIAPH2
4328,DIAPH3
4329,DICER1
4330,DIDO1
4331,DIEXF
4332,DIMT1
4333,DIO1
4334,DIO2
4335,DIO3
4336,DIP2A
4337,DIP2B
4338,DIP2C
4339,DIRAS1
4340,DIRAS2
4341,DIRAS3
4342,DIRC1
4343,DIRC2
4344,DIS3
4345,DIS3L
4346,DIS3L2
4347,DISC1
4348,DISP1
4349,DISP2
4350,DISP3
4351,DIXDC1
4352,DKC1
4353,DKK1
4354,DKK2
4355,DKK3
4356,DKK4
4357,DKKL1
4358,DLAT
4359,DLC1
4360,DLD
4361,DLEC1
4362,DLEU7
4363,DLG1
4364,DLG2
4365,DLG3
4366,DLG4
4367,DLG5
4368,DLGAP1
4369,DLGAP2
4370,DLGAP3
4371,DLGAP4
4372,DLGAP5
4373,DLK1
4374,DLK2
4375,DLL1
4376,DLL3
4377,DLL4
4378,DLST
4379,DLX1
4380,DLX2
4381,DLX3
4382,DLX4
4383,DLX5
4384,DLX6
4385,DMAC1
4386,DMAC2
4387,DMAP1
4388,DMBT1
4389,DMBX1
4390,DMC1
4391,DMD
4392,DMGDH
4393,DMKN
4394,DMP1
4395,DMPK
4396,DMRT1
4397,DMRT2
4398,DMRT3
4399,DMRTA1
4400,DMRTA2
4401,DMRTB1
4402,DMRTC1
4403,DMRTC1B
4404,DMRTC2
4405,DMTF1
4406,DMTN
4407,DMWD
4408,DMXL1
4409,DMXL2
4410,DNA2
4411,DNAAF1
4412,DNAAF2
4413,DNAAF3
4414,DNAAF4
4415,DNAAF5
4416,DNAH1
4417,DNAH2
4418,DNAH3
4419,DNAH5
4420,DNAH6
4421,DNAH7
4422,DNAH8
4423,DNAH9
4424,DNAH10
4425,DNAH10OS
4426,DNAH11
4427,DNAH12
4428,DNAH14
4429,DNAH17
4430,DNAI1
4431,DNAI2
4432,DNAJA1
4433,DNAJA2
4434,DNAJA3
4435,DNAJA4
4436,DNAJB1
4437,DNAJB2
4438,DNAJB4
4439,DNAJB5
4440,DNAJB6
4441,DNAJB7
4442,DNAJB8
4443,DNAJB9
4444,DNAJB11
4445,DNAJB12
4446,DNAJB13
4447,DNAJB14
4448,DNAJC1
4449,DNAJC2
4450,DNAJC3
4451,DNAJC4
4452,DNAJC5
4453,DNAJC5B
4454,DNAJC5G
4455,DNAJC6
4456,DNAJC7
4457,DNAJC8
4458,DNAJC9
4459,DNAJC10
4460,DNAJC11
4461,DNAJC12
4462,DNAJC13
4463,DNAJC14
4464,DNAJC15
4465,DNAJC16
4466,DNAJC17
4467,DNAJC18
4468,DNAJC19
4469,DNAJC21
4470,DNAJC22
4471,DNAJC24
4472,DNAJC25
4473,DNAJC27
4474,DNAJC28
4475,DNAJC30
4476,DNAL1
4477,DNAL4
4478,DNALI1
4479,DNASE1
4480,DNASE1L1
4481,DNASE1L2
4482,DNASE1L3
4483,DNASE2
4484,DNASE2B
4485,DND1
4486,DNER
4487,DNHD1
4488,DNLZ
4489,DNM1
4490,DNM1L
4491,DNM2
4492,DNM3
4493,DNMBP
4494,DNMT1
4495,DNMT3A
4496,DNMT3B
4497,DNMT3L
4498,DNPEP
4499,DNPH1
4500,DNTT
4501,DNTTIP1
4502,DNTTIP2
4503,DOC2A
4504,DOC2B
4505,DOCK1
4506,DOCK2
4507,DOCK3
4508,DOCK4
4509,DOCK5
4510,DOCK6
4511,DOCK7
4512,DOCK8
4513,DOCK9
4514,DOCK10
4515,DOCK11
4516,DOHH
4517,DOK1
4518,DOK2
4519,DOK3
4520,DOK4
4521,DOK5
4522,DOK6
4523,DOK7
4524,DOLK
4525,DOLPP1
4526,DONSON
4527,DOPEY1
4528,DOPEY2
4529,DOT1L
4530,DPAGT1
4531,DPCD
4532,DPCR1
4533,DPEP1
4534,DPEP2
4535,DPEP3
4536,DPF1
4537,DPF2
4538,DPF3
4539,DPH1
4540,DPH2
4541,DPH3
4542,DPH5
4543,DPH6
4544,DPH7
4545,DPM1
4546,DPM2
4547,DPM3
4548,DPP3
4549,DPP4
4550,DPP6
4551,DPP7
4552,DPP8
4553,DPP9
4554,DPP10
4555,DPPA2
4556,DPPA3
4557,DPPA4
4558,DPPA5
4559,DPRX
4560,DPT
4561,DPY19L1
4562,DPY19L2
4563,DPY19L3
4564,DPY19L4
4565,DPY30
4566,DPYD
4567,DPYS
4568,DPYSL2
4569,DPYSL3
4570,DPYSL4
4571,DPYSL5
4572,DQX1
4573,DR1
4574,DRAM1
4575,DRAM2
4576,DRAP1
4577,DRAXIN
4578,DRC1
4579,DRC3
4580,DRC7
4581,DRD1
4582,DRD2
4583,DRD3
4584,DRD4
4585,DRD5
4586,DRG1
4587,DRG2
4588,DRGX
4589,DRICH1
4590,DROSHA
4591,DRP2
4592,DSC1
4593,DSC2
4594,DSC3
4595,DSCAM
4596,DSCAML1
4597,DSCC1
4598,DSCR3
4599,DSE
4600,DSEL
4601,DSG1
4602,DSG2
4603,DSG3
4604,DSG4
4605,DSN1
4606,DSP
4607,DSPP
4608,DST
4609,DSTN
4610,DSTYK
4611,DTD1
4612,DTD2
4613,DTHD1
4614,DTL
4615,DTNA
4616,DTNB
4617,DTNBP1
4618,DTWD1
4619,DTWD2
4620,DTX1
4621,DTX2
4622,DTX3
4623,DTX3L
4624,DTX4
4625,DTYMK
4626,DUOX1
4627,DUOX2
4628,DUOXA1
4629,DUOXA2
4630,DUPD1
4631,DUS1L
4632,DUS2
4633,DUS3L
4634,DUS4L
4635,DUSP1
4636,DUSP2
4637,DUSP3
4638,DUSP4
4639,DUSP5
4640,DUSP6
4641,DUSP7
4642,DUSP8
4643,DUSP9
4644,DUSP10
4645,DUSP11
4646,DUSP12
4647,DUSP13
4648,DUSP14
4649,DUSP15
4650,DUSP16
4651,DUSP18
4652,DUSP19
4653,DUSP21
4654,DUSP22
4655,DUSP23
4656,DUSP26
4657,DUSP27
4658,DUSP28
4659,DUT
4660,DUX4
4661,DUXA
4662,DVL1
4663,DVL2
4664,DVL3
4665,DXO
4666,DYDC1
4667,DYDC2
4668,DYM
4669,DYNAP
4670,DYNC1H1
4671,DYNC1I1
4672,DYNC1I2
4673,DYNC1LI1
4674,DYNC1LI2
4675,DYNC2H1
4676,DYNC2LI1
4677,DYNLL1
4678,DYNLL2
4679,DYNLRB1
4680,DYNLRB2
4681,DYNLT1
4682,DYNLT3
4683,DYRK1A
4684,DYRK1B
4685,DYRK2
4686,DYRK3
4687,DYRK4
4688,DYSF
4689,DYTN
4690,DZANK1
4691,DZIP1
4692,DZIP1L
4693,DZIP3
4694,E2F1
4695,E2F2
4696,E2F3
4697,E2F4
4698,E2F5
4699,E2F6
4700,E2F7
4701,E2F8
4702,E4F1
4703,EAF1
4704,EAF2
4705,EAPP
4706,EARS2
4707,EBAG9
4708,EBF1
4709,EBF2
4710,EBF3
4711,EBF4
4712,EBI3
4713,EBLN1
4714,EBLN2
4715,EBNA1BP2
4716,EBP
4717,EBPL
4718,ECD
4719,ECE1
4720,ECE2
4721,ECEL1
4722,ECH1
4723,ECHDC1
4724,ECHDC2
4725,ECHDC3
4726,ECHS1
4727,ECI1
4728,ECI2
4729,ECM1
4730,ECM2
4731,ECSCR
4732,ECSIT
4733,ECT2
4734,ECT2L
4735,EDA
4736,EDA2R
4737,EDAR
4738,EDARADD
4739,EDC3
4740,EDC4
4741,EDDM3A
4742,EDDM3B
4743,EDDM13
4744,EDEM1
4745,EDEM2
4746,EDEM3
4747,EDF1
4748,EDIL3
4749,EDN1
4750,EDN2
4751,EDN3
4752,EDNRA
4753,EDNRB
4754,EDRF1
4755,EEA1
4756,EED
4757,EEF1A1
4758,EEF1A2
4759,EEF1AKMT1
4760,EEF1AKMT2
4761,EEF1AKMT3
4762,EEF1AKMT4
4763,EEF1B2
4764,EEF1D
4765,EEF1E1
4766,EEF1G
4767,EEF2
4768,EEF2K
4769,EEF2KMT
4770,EEFSEC
4771,EEPD1
4772,EFCAB1
4773,EFCAB2
4774,EFCAB3
4775,EFCAB5
4776,EFCAB6
4777,EFCAB7
4778,EFCAB8
4779,EFCAB9
4780,EFCAB11
4781,EFCAB12
4782,EFCAB13
4783,EFCAB14
4784,EFCC1
4785,EFEMP1
4786,EFEMP2
4787,EFHB
4788,EFHC1
4789,EFHC2
4790,EFHD1
4791,EFHD2
4792,EFL1
4793,EFNA1
4794,EFNA2
4795,EFNA3
4796,EFNA4
4797,EFNA5
4798,EFNB1
4799,EFNB2
4800,EFNB3
4801,EFR3A
4802,EFR3B
4803,EFS
4804,EFTUD2
4805,EGF
4806,EGFL6
4807,EGFL7
4808,EGFL8
4809,EGFLAM
4810,EGFR
4811,EGLN1
4812,EGLN2
4813,EGLN3
4814,EGR1
4815,EGR2
4816,EGR3
4817,EGR4
4818,EHBP1
4819,EHBP1L1
4820,EHD1
4821,EHD2
4822,EHD3
4823,EHD4
4824,EHF
4825,EHHADH
4826,EHMT1
4827,EHMT2
4828,EI24
4829,EID1
4830,EID2
4831,EID2B
4832,EID3
4833,EIF1
4834,EIF1AD
4835,EIF1AX
4836,EIF1AY
4837,EIF1B
4838,EIF2A
4839,EIF2AK1
4840,EIF2AK2
4841,EIF2AK3
4842,EIF2AK4
4843,EIF2B1
4844,EIF2B2
4845,EIF2B3
4846,EIF2B4
4847,EIF2B5
4848,EIF2D
4849,EIF2S1
4850,EIF2S2
4851,EIF2S3
4852,EIF3A
4853,EIF3B
4854,EIF3C
4855,EIF3CL
4856,EIF3D
4857,EIF3E
4858,EIF3F
4859,EIF3G
4860,EIF3H
4861,EIF3I
4862,EIF3J
4863,EIF3K
4864,EIF3L
4865,EIF3M
4866,EIF4A1
4867,EIF4A2
4868,EIF4A3
4869,EIF4B
4870,EIF4E
4871,EIF4E1B
4872,EIF4E2
4873,EIF4E3
4874,EIF4EBP1
4875,EIF4EBP2
4876,EIF4EBP3
4877,EIF4ENIF1
4878,EIF4G1
4879,EIF4G2
4880,EIF4G3
4881,EIF4H
4882,EIF5
4883,EIF5A
4884,EIF5A2
4885,EIF5AL1
4886,EIF5B
4887,EIF6
4888,EIPR1
4889,ELAC1
4890,ELAC2
4891,ELANE
4892,ELAVL1
4893,ELAVL2
4894,ELAVL3
4895,ELAVL4
4896,ELF1
4897,ELF2
4898,ELF3
4899,ELF4
4900,ELF5
4901,ELFN1
4902,ELFN2
4903,ELK1
4904,ELK3
4905,ELK4
4906,ELL
4907,ELL2
4908,ELL3
4909,ELMO1
4910,ELMO2
4911,ELMO3
4912,ELMOD1
4913,ELMOD2
4914,ELMOD3
4915,ELMSAN1
4916,ELN
4917,ELOA
4918,ELOA2
4919,ELOA3
4920,ELOA3B
4921,ELOA3C
4922,ELOA3D
4923,ELOB
4924,ELOC
4925,ELOF1
4926,ELOVL1
4927,ELOVL2
4928,ELOVL3
4929,ELOVL4
4930,ELOVL5
4931,ELOVL6
4932,ELOVL7
4933,ELP1
4934,ELP2
4935,ELP3
4936,ELP4
4937,ELP5
4938,ELP6
4939,ELSPBP1
4940,EMB
4941,EMC1
4942,EMC2
4943,EMC3
4944,EMC4
4945,EMC6
4946,EMC7
4947,EMC8
4948,EMC9
4949,EMC10
4950,EMCN
4951,EMD
4952,EME1
4953,EME2
4954,EMG1
4955,EMID1
4956,EMILIN1
4957,EMILIN2
4958,EMILIN3
4959,EML1
4960,EML2
4961,EML3
4962,EML4
4963,EML5
4964,EML6
4965,EMP1
4966,EMP2
4967,EMP3
4968,EMSY
4969,EMX1
4970,EMX2
4971,EN1
4972,EN2
4973,ENAH
4974,ENAM
4975,ENC1
4976,ENDOD1
4977,ENDOG
4978,ENDOU
4979,ENDOV
4980,ENG
4981,ENGASE
4982,ENHO
4983,ENKD1
4984,ENKUR
4985,ENO1
4986,ENO2
4987,ENO3
4988,ENO4
4989,ENOPH1
4990,ENOSF1
4991,ENOX1
4992,ENOX2
4993,ENPEP
4994,ENPP1
4995,ENPP2
4996,ENPP3
4997,ENPP4
4998,ENPP5
4999,ENPP6
5000,ENPP7
5001,ENSA
5002,ENTHD1
5003,ENTPD1
5004,ENTPD2
5005,ENTPD3
5006,ENTPD4
5007,ENTPD5
5008,ENTPD6
5009,ENTPD7
5010,ENTPD8
5011,ENY2
5012,EOGT
5013,EOMES
5014,EP300
5015,EP400
5016,EPAS1
5017,EPB41
5018,EPB41L1
5019,EPB41L2
5020,EPB41L3
5021,EPB41L4A
5022,EPB41L4B
5023,EPB41L5
5024,EPB42
5025,EPC1
5026,EPC2
5027,EPCAM
5028,EPDR1
5029,EPG5
5030,EPGN
5031,EPHA1
5032,EPHA2
5033,EPHA3
5034,EPHA4
5035,EPHA5
5036,EPHA6
5037,EPHA7
5038,EPHA8
5039,EPHA10
5040,EPHB1
5041,EPHB2
5042,EPHB3
5043,EPHB4
5044,EPHB6
5045,EPHX1
5046,EPHX2
5047,EPHX3
5048,EPHX4
5049,EPM2A
5050,EPM2AIP1
5051,EPN1
5052,EPN2
5053,EPN3
5054,EPO
5055,EPOP
5056,EPOR
5057,EPPIN
5058,EPPK1
5059,EPRS
5060,EPS8
5061,EPS8L1
5062,EPS8L2
5063,EPS8L3
5064,EPS15
5065,EPS15L1
5066,EPSTI1
5067,EPX
5068,EPYC
5069,EQTN
5070,ERAL1
5071,ERAP1
5072,ERAP2
5073,ERAS
5074,ERBB2
5075,ERBB3
5076,ERBB4
5077,ERBIN
5078,ERC1
5079,ERC2
5080,ERCC1
5081,ERCC2
5082,ERCC3
5083,ERCC4
5084,ERCC5
5085,ERCC6
5086,ERCC6L
5087,ERCC6L2
5088,ERCC8
5089,EREG
5090,ERF
5091,ERFE
5092,ERG
5093,ERG28
5094,ERGIC1
5095,ERGIC2
5096,ERGIC3
5097,ERH
5098,ERI1
5099,ERI2
5100,ERI3
5101,ERICH1
5102,ERICH2
5103,ERICH3
5104,ERICH4
5105,ERICH5
5106,ERICH6
5107,ERICH6B
5108,ERLEC1
5109,ERLIN1
5110,ERLIN2
5111,ERMAP
5112,ERMARD
5113,ERMN
5114,ERMP1
5115,ERN1
5116,ERN2
5117,ERO1A
5118,ERO1B
5119,ERP27
5120,ERP29
5121,ERP44
5122,ERRFI1
5123,ESAM
5124,ESCO1
5125,ESCO2
5126,ESD
5127,ESF1
5128,ESM1
5129,ESPL1
5130,ESPN
5131,ESPNL
5132,ESR1
5133,ESR2
5134,ESRP1
5135,ESRP2
5136,ESRRA
5137,ESRRB
5138,ESRRG
5139,ESS2
5140,ESX1
5141,ESYT1
5142,ESYT2
5143,ESYT3
5144,ETAA1
5145,ETF1
5146,ETFA
5147,ETFB
5148,ETFBKMT
5149,ETFDH
5150,ETFRF1
5151,ETHE1
5152,ETNK1
5153,ETNK2
5154,ETNPPL
5155,ETS1
5156,ETS2
5157,ETV1
5158,ETV2
5159,ETV3
5160,ETV3L
5161,ETV4
5162,ETV5
5163,ETV6
5164,ETV7
5165,EVA1A
5166,EVA1B
5167,EVA1C
5168,EVC
5169,EVC2
5170,EVI2A
5171,EVI2B
5172,EVI5
5173,EVI5L
5174,EVL
5175,EVPL
5176,EVPLL
5177,EVX1
5178,EVX2
5179,EWSR1
5180,EXD1
5181,EXD2
5182,EXD3
5183,EXO1
5184,EXO5
5185,EXOC1
5186,EXOC1L
5187,EXOC2
5188,EXOC3
5189,EXOC3L1
5190,EXOC3L2
5191,EXOC3L4
5192,EXOC4
5193,EXOC5
5194,EXOC6
5195,EXOC6B
5196,EXOC7
5197,EXOC8
5198,EXOG
5199,EXOSC1
5200,EXOSC2
5201,EXOSC3
5202,EXOSC4
5203,EXOSC5
5204,EXOSC6
5205,EXOSC7
5206,EXOSC8
5207,EXOSC9
5208,EXOSC10
5209,EXPH5
5210,EXT1
5211,EXT2
5212,EXTL1
5213,EXTL2
5214,EXTL3
5215,EYA1
5216,EYA2
5217,EYA3
5218,EYA4
5219,EYS
5220,EZH1
5221,EZH2
5222,EZR
5223,F2
5224,F2R
5225,F2RL1
5226,F2RL2
5227,F2RL3
5228,F3
5229,F5
5230,F7
5231,F8
5232,F8A1
5233,F8A2
5234,F8A3
5235,F9
5236,F10
5237,F11
5238,F11R
5239,F12
5240,F13A1
5241,F13B
5242,FA2H
5243,FAAH
5244,FAAH2
5245,FAAP20
5246,FAAP24
5247,FAAP100
5248,FABP1
5249,FABP2
5250,FABP3
5251,FABP4
5252,FABP5
5253,FABP6
5254,FABP7
5255,FABP9
5256,FABP12
5257,FADD
5258,FADS1
5259,FADS2
5260,FADS3
5261,FADS6
5262,FAF1
5263,FAF2
5264,FAH
5265,FAHD1
5266,FAHD2A
5267,FAHD2B
5268,FAIM
5269,FAIM2
5270,FAM3A
5271,FAM3B
5272,FAM3C
5273,FAM3D
5274,FAM8A1
5275,FAM9A
5276,FAM9B
5277,FAM9C
5278,FAM13A
5279,FAM13B
5280,FAM13C
5281,FAM19A1
5282,FAM19A2
5283,FAM19A3
5284,FAM19A4
5285,FAM19A5
5286,FAM20A
5287,FAM20B
5288,FAM20C
5289,FAM24A
5290,FAM24B
5291,FAM25A
5292,FAM25C
5293,FAM25G
5294,FAM32A
5295,FAM35A
5296,FAM43A
5297,FAM43B
5298,FAM45A
5299,FAM46A
5300,FAM46B
5301,FAM46C
5302,FAM46D
5303,FAM47A
5304,FAM47B
5305,FAM47C
5306,FAM47E
5307,FAM49A
5308,FAM49B
5309,FAM50A
5310,FAM50B
5311,FAM53A
5312,FAM53B
5313,FAM53C
5314,FAM57A
5315,FAM57B
5316,FAM69A
5317,FAM69B
5318,FAM69C
5319,FAM71A
5320,FAM71B
5321,FAM71C
5322,FAM71D
5323,FAM71E1
5324,FAM71E2
5325,FAM71F1
5326,FAM71F2
5327,FAM72A
5328,FAM72B
5329,FAM72C
5330,FAM72D
5331,FAM76A
5332,FAM76B
5333,FAM78A
5334,FAM78B
5335,FAM81A
5336,FAM81B
5337,FAM83A
5338,FAM83B
5339,FAM83C
5340,FAM83D
5341,FAM83E
5342,FAM83F
5343,FAM83G
5344,FAM83H
5345,FAM84A
5346,FAM84B
5347,FAM86B1
5348,FAM86B2
5349,FAM86C1
5350,FAM89A
5351,FAM89B
5352,FAM90A1
5353,FAM91A1
